company_financing_stage,company_industry,company_name,company_people,job_edu_require,job_exp_require,job_id,job_name,job_salary,job_tag,job_welfare,record_date
不需要融资,"信息安全,其他",上海客鹭信息技术有限公司,50-150人,本科,5-10年,6557652,人工智能解决方案工程师,20k-40k,人工智能,领导好 发展空间大 五险一金 带薪年假,2020-04-23
不需要融资,移动互联网,顺丰同城科技,500-2000人,本科,1-3年,5831103,人工智能算法工程师&nbsp;,20k-40k,人工智能,成长快；七险一金；产品形态多样,2020-04-23
不需要融资,移动互联网,顺丰同城科技,500-2000人,本科,1-3年,4830887,人工智能 / 机器学习算法工程师,20k-40k,人工智能,"互联网背景,工作环境好,七险一金,年轻化团队",2020-04-23
上市公司,"移动互联网,教育",达内集团,2000人以上,本科,3-5年,6146320,AI人工智能 讲师 WL,15k-30k,人工智能,上市公司 五险一金 周末双休 绩效奖金,2020-04-23
不需要融资,"金融,软件开发",建信金科,2000人以上,本科,3-5年,6454081,人工智能专家,15k-30k,人工智能,具有潜力的项目组，完善的发展平台,2020-04-23
上市公司,金融,同花顺,2000人以上,本科,不限,6962228,人工智能结果页-JAVA开发/资深JAVA开发,15k-30k,人工智能,上市公司 新业务方向 技术视野和成长,2020-04-23
C轮,人工智能,商汤科技,2000人以上,硕士,不限,6924408,人工智能医学事务经理,20k-40k,人工智能,工作氛围佳,2020-04-23
B轮,移动互联网,阿博茨科技,150-500人,本科,10年以上,6762417,技术总监（人工智能） (MJ000339),40k-55k,人工智能,高级技术管理、AI、架构,2020-04-23
C轮,"移动互联网,企业服务",猎云网,150-500人,本科,应届毕业生,6723438,人工智能记者,8k-15k,人工智能,高薪待遇，业内精英、晋升空间、扁平管理,2020-04-23
不需要融资,金融,蝶威智能,少于15人,本科,应届毕业生,4186983,人工智能与机器学习实习生岗（金融方向）,8k-10k,人工智能,"人工智能,机器学习,时间序列,算法研究",2020-04-23
B轮,移动互联网,三体云动,150-500人,大专,不限,6938128,人工智能销售专员,15k-25k,人工智能,下午茶，各种趴，超长年假，团队旅游,2020-04-23
B轮,移动互联网,三体云动,150-500人,大专,1-3年,7014052,销售专员（saas软件+人工智能硬件）,15k-30k,人工智能,下午茶，各种趴，超长年假，团队旅游,2020-04-23
不需要融资,金融,阳光保险集团,2000人以上,硕士,应届毕业生,6864260,人工智能算法工程师,15k-20k,人工智能,平台大,2020-04-23
不需要融资,人工智能,爱深盈通,50-150人,本科,1年以下,5980880,人工智能算法,12k-24k,人工智能,年底双薪、年终分红、优秀员工股票奖励,2020-04-23
D轮及以上,"移动互联网,教育",开课吧,500-2000人,硕士,3-5年,6892843,AI人工智能CV讲师,45k-55k,人工智能,弹性工作，带薪假期，五险一金,2020-04-23
D轮及以上,"移动互联网,教育",开课吧,500-2000人,硕士,3-5年,6892856,AI人工智能（NLP）讲师,45k-55k,人工智能,弹性工作，带薪假期，五险一金,2020-04-23
上市公司,"教育,移动互联网",西普教育,150-500人,本科,3-5年,6806804,人工智能讲师/人工智能工程师/人工智能课程工程师,20k-30k,人工智能,五险一金、补充医疗、弹性工作、绩效奖金,2020-04-23
上市公司,"硬件,文娱丨内容",NVIDIA(英伟达),2000人以上,硕士,应届毕业生,6957830,人工智能与加速计算软件开发工程师,7k-9k,人工智能,商业意外险,2020-04-23
不需要融资,金融,磐谷创投,15-50人,硕士,应届毕业生,6858433,人工智能行业实习生,3k-5k,人工智能,开放扁平，分享、直接和高管交流， 留用,2020-04-23
不需要融资,"金融,移动互联网",建信融通,50-150人,本科,1-3年,5910558,人工智能训练师/机器人训练师,10k-20k,人工智能,互联网金融；央企在京单位；建行子公司,2020-04-23
D轮及以上,人工智能,旷视MEGVII,500-2000人,本科,10年以上,6852489,全国销售总监（人工智能ToB）,30k-50k,人工智能,发展前景，技术大牛,2020-04-23
B轮,移动互联网,阿博茨科技,150-500人,本科,应届毕业生,6902929,HR实习生（人工智能领域）,3k-4k,人工智能,人工智能领域，发展前景好，福利齐全,2020-04-23
未融资,人工智能,汇众天智,50-150人,大专,不限,5779508,人工智能神经元重构师,5k-10k,人工智能,就业有未来,2020-04-23
未融资,人工智能,汇众天智,50-150人,大专,1年以下,6347606,人工智能训练师（西华工作室）,4k-6k,人工智能,项目奖金+绩效奖金+读书奖金,2020-04-23
B轮,"企业服务,数据服务",厦门唐普,50-150人,大专,1-3年,6944387,.net(人工智能）,8k-10k,人工智能,公司各项福利应有尽有，欢迎您的加入,2020-04-23
上市公司,"移动互联网,硬件",北大方正信产集团,2000人以上,硕士,1-3年,6211018,人工智能高级开发工程师,15k-25k,人工智能,福利待遇好,2020-04-23
上市公司,金融,申万宏源证券有限公司,2000人以上,本科,3-5年,6724339,大数据及人工智能工程师,13k-25k,人工智能,国内前十券商,2020-04-23
D轮及以上,"移动互联网,数据服务",捷通华声,150-500人,本科,不限,6892569,人工智能训练工程师,7k-10k,人工智能,人工智能,2020-04-23
A轮,"人工智能,教育",DMAI智能科技,150-500人,本科,3-5年,6823382,人工智能FPGA系统设计研究员,25k-30k,人工智能,"股票期权,试用期全薪,技术驱动",2020-04-23
D轮及以上,"移动互联网,数据服务",捷通华声,150-500人,本科,不限,5288978,人工智能训练工程师,4k-8k,人工智能,热门行业 发展前景,2020-04-23
不需要融资,"移动互联网,信息安全",银行卡检测中心,150-500人,本科,3-5年,6833478,人工智能算法工程师,15k-25k,人工智能,金融科技前沿技术研究、研发，利于职业发展,2020-04-23
未融资,"企业服务,医疗丨健康",康岁健康,50-150人,本科,3-5年,6742223,人工智能工程师,10k-15k,人工智能,双休五险一金节日福利年终奖金,2020-04-23
A轮,"硬件,人工智能",风兴科技,15-50人,硕士,3-5年,6741518,人工智能算法开发工程师,15k-30k,人工智能,五险一金、绩效奖金,2020-04-23
不需要融资,"移动互联网,信息安全",银行卡检测中心,150-500人,硕士,应届毕业生,6928861,技术研发岗（区块链、人工智能、信息安全、软件攻防）,10k-20k,人工智能,七险两金 大牛带队 发展空间,2020-04-23
不需要融资,移动互联网,国家电投信息公司,50-150人,博士,应届毕业生,6972827,高级软件研发工程师（人工智能）,10k-20k,人工智能,五险一金,2020-04-23
不需要融资,"移动互联网,信息安全",中国软件评测中心,500-2000人,硕士,应届毕业生,5660417,人工智能技术测试工程师,8k-10k,人工智能,采暖补贴、五险一金、定期体检,2020-04-23
不需要融资,"移动互联网,教育",浙江华为,500-2000人,本科,3-5年,6785571,人工智能培训师,15k-25k,人工智能,上接学术前沿，下达各类行业真实场景,2020-04-23
不需要融资,"电商,金融",工银瑞信,500-2000人,硕士,3-5年,6951119,人工智能算法工程师,30k-50k,人工智能,薪酬福利上浮较同行高10%-20%,2020-04-23
上市公司,"移动互联网,企业服务",远光软件股份有限公司珠海,2000人以上,本科,3-5年,5709480,开发工程师（人工智能方向）,8k-15k,人工智能,"五险一金,周末双休,免费班车,节日福利",2020-04-23
上市公司,"移动互联网,企业服务",华苏科技,2000人以上,大专,3-5年,6951294,人工智能算法工程师,13k-18k,人工智能,相关培训,2020-04-23
不需要融资,移动互联网,中移在线服务有限公司,2000人以上,本科,应届毕业生,6926524,产品经理（人工智能方向）,7k-12k,人工智能,国有企业，13薪，综合补贴，员工餐厅,2020-04-23
上市公司,"信息安全,数据服务",美亚柏科,2000人以上,本科,3-5年,6840263,人工智能技术研究员,10k-20k,人工智能,平台大，福利好,2020-04-23
未融资,"移动互联网,其他",嘉琰科技,15-50人,大专,不限,6717932,人工智能研究员,6k-10k,人工智能,五险一金，年底分红,2020-04-23
天使轮,"移动互联网,文娱丨内容",泰和盛创,15-50人,硕士,3-5年,4772170,人工智能&amp;算法经理,20k-40k,人工智能,"深度学习,人工智能",2020-04-23
不需要融资,"信息安全,硬件",瑞致泰华,15-50人,硕士,3-5年,6826787,人工智能算法工程师,25k-35k,人工智能,平台稳定 背景深厚 适合谋求长期发展人士,2020-04-23
A轮,"移动互联网,人工智能",华来知识,15-50人,本科,1-3年,6613791,人工智能产品经理,8k-16k,人工智能,国内**学术资源，大牛老板，技能培训,2020-04-23
上市公司,"移动互联网,硬件",北大方正信产集团,2000人以上,硕士,应届毕业生,6060433,人工智能项目实习生,2k-3k,人工智能,领导亲自带,2020-04-23
上市公司,社交,腾讯,2000人以上,本科,5-10年,6739984,大数据和人工智能（高级）架构师（售前）,25k-50k,人工智能,创新领域,2020-04-23
上市公司,社交,腾讯,2000人以上,本科,3-5年,5942847,CSIG-人工智能研究员,30k-50k,人工智能,腾讯安全 CSIG,2020-04-23
D轮及以上,硬件,小米,2000人以上,本科,5-10年,6762868,人工智能-小爱同学国际化,20k-40k,人工智能,七险一金、餐补、子女福利、大厂平台等,2020-04-23
D轮及以上,硬件,小米,2000人以上,本科,3-5年,6509348,人工智能部-品牌公关经理,15k-30k,人工智能,大厂福利多多、机会多多,2020-04-23
不需要融资,"软件开发,数据服务",顺丰科技有限公司,2000人以上,硕士,3-5年,6594030,TS-人工智能与机器学习工程师,20k-40k,人工智能,职位发展前景大，福利高,2020-04-23
不需要融资,"软件开发,数据服务",顺丰科技有限公司,2000人以上,本科,5-10年,6705786,DSQ-人工智能与机器学习资深工程师/专家,30k-50k,人工智能,职位发展前景大，福利高,2020-04-23
不需要融资,电商,寻宝天行,50-150人,硕士,3-5年,6648161,人工智能算法工程师（图像）,20k-40k,人工智能,"福利待遇好,六险一金,很多美食,背景强大",2020-04-23
不需要融资,通讯电子,华为技术有限公司,2000人以上,本科,3-5年,6730390,Atlas人工智能计算平台算法工程师,20k-40k,人工智能,股票期权，年终奖，绩效奖金，热门行业,2020-04-23
未融资,人工智能,深度赋智,15-50人,硕士,应届毕业生,6043952,人工智能算法研究员(实习),5k-7k,人工智能,大牛云集，高速发展，高额年终，弹性工作,2020-04-23
未融资,人工智能,深度赋智,15-50人,本科,应届毕业生,6594180,【实习】人工智能研究员（比赛向）,2k-4k,人工智能,明星团队、高速发展、成长空间大,2020-04-23
未融资,人工智能,深度赋智,15-50人,本科,应届毕业生,6594154,【实习】人工智能研究员（学术向）,2k-3k,人工智能,明星团队、高速发展、成长空间大,2020-04-23
未融资,人工智能,深度赋智,15-50人,硕士,应届毕业生,6047688,人工智能算法研究员(实习)--深圳南山区,5k-7k,人工智能,大牛云集，高速发展，高额年终，弹性工作,2020-04-23
D轮及以上,"移动互联网,数据服务",捷通华声,150-500人,本科,3-5年,6997081,中级Java开发工程师（人工智能）,15k-30k,人工智能,"人工智能,半年调薪,项目奖金,五险一金",2020-04-23
不需要融资,"金融,软件开发",建信金科,2000人以上,本科,5-10年,6451611,人工智能自然语言处理算法工程师,20k-40k,人工智能,良好发展趋势与空间，良好工作与学习氛围。,2020-04-23
不需要融资,"金融,软件开发",建信金科,2000人以上,本科,5-10年,6451614,人工智能结构化数据算法工程师,20k-40k,人工智能,良好发展趋势与空间，良好工作与学习氛围。,2020-04-23
不需要融资,"金融,软件开发",建信金科,2000人以上,本科,10年以上,6451479,人工智能平台研发架构师,30k-50k,人工智能,良好发展趋势与空间，良好工作与学习氛围。,2020-04-23
不需要融资,"金融,软件开发",建信金科,2000人以上,本科,5-10年,6411176,人工智能平台研发工程师,20k-40k,人工智能,良好发展趋势与发展空间、工作与学习氛围。,2020-04-23
不需要融资,"金融,软件开发",建信金科,2000人以上,博士,10年以上,6409722,人工智能算法科学家,50k-80k,人工智能,良好发展趋势与发展空间、工作与学习氛围。,2020-04-23
不需要融资,"金融,软件开发",建信金科,2000人以上,本科,5-10年,6411259,人工智能自然语言处理算法工程师,20k-40k,人工智能,良好发展趋势与发展空间、工作与学习氛围。,2020-04-23
不需要融资,"金融,软件开发",建信金科,2000人以上,本科,5-10年,6411295,人工智能结构化数据算法工程师,20k-40k,人工智能,良好发展趋势与发展空间、工作与学习氛围。,2020-04-23
不需要融资,"金融,软件开发",建信金科,2000人以上,本科,10年以上,6478118,人工智能平台研发架构师,30k-50k,人工智能,良好发展趋势与发展空间、工作与学习氛围。,2020-04-23
不需要融资,"金融,软件开发",建信金科,2000人以上,本科,应届毕业生,6320952,技术平台-人工智能/容器方向实习生,3k-4k,人工智能,发展前景广阔，工作氛围好。,2020-04-23
上市公司,电商,京东集团,2000人以上,本科,5-10年,6659416,高级售前解决方案（北京/成都）-人工智能,30k-60k,人工智能,京东AI全球领先的人工智能提供商,2020-04-23
上市公司,电商,京东集团,2000人以上,本科,3-5年,6692945,高级售前解决方案（北京/成都）-人工智能,30k-60k,人工智能,京东AI全球领先的人工智能提供商,2020-04-23
上市公司,电商,京东集团,2000人以上,不限,5-10年,6998532,bd商务拓展（人工智能方向）,30k-60k,人工智能,京东AI全球领先的人工智能提供商,2020-04-23
不需要融资,企业服务,SAIIA,15-50人,本科,1-3年,6989412,行业研究员-人工智能,8k-12k,人工智能,行业深度研究、政府课题报告、行业体系搭建,2020-04-23
